time	V(vin)	V(n002)
8.110472826795270e-005	2.579939e+000	3.311690e+000
8.115564498066879e-005	2.582981e+000	3.361035e+000
8.119272637141222e-005	2.585139e+000	3.396271e+000
8.123400935921519e-005	2.587481e+000	3.434700e+000
8.127719831444383e-005	2.589857e+000	3.473530e+000
8.135256934662963e-005	2.593847e+000	3.537281e+000
8.142484009909738e-005	2.597477e+000	3.592373e+000
8.152449067044583e-005	2.602101e+000	3.657748e+000
8.166790963689032e-005	2.608065e+000	3.737384e+000
8.182252376404405e-005	2.613796e+000	3.812004e+000
8.185122217054375e-005	2.614739e+000	3.824414e+000
8.190861898354314e-005	2.616466e+000	3.847633e+000
8.191505386857422e-005	2.616651e+000	3.850169e+000
8.192792363863640e-005	2.617011e+000	3.855142e+000
8.192966786187021e-005	2.617060e+000	3.855812e+000
8.193315630833783e-005	2.617156e+000	3.857144e+000
8.193402841995474e-005	2.617179e+000	3.857477e+000
8.193577264318855e-005	2.617227e+000	3.858141e+000
8.193582715016460e-005	2.617229e+000	3.858162e+000
8.193593616411671e-005	2.617232e+000	3.858203e+000
8.193615419202094e-005	2.617238e+000	3.858286e+000
8.193659024782938e-005	2.617249e+000	3.858452e+000
8.193669926178149e-005	2.617252e+000	3.858494e+000
8.193691728968572e-005	2.617258e+000	3.858576e+000
8.193697179666177e-005	2.617260e+000	3.858597e+000
8.193708081061388e-005	2.617263e+000	3.858639e+000
8.193729883851811e-005	2.617269e+000	3.858721e+000
8.193735334549417e-005	2.617270e+000	3.858742e+000
8.193746235944627e-005	2.617273e+000	3.858783e+000
8.193768038735050e-005	2.617279e+000	3.858866e+000
8.193811644315895e-005	2.617291e+000	3.859032e+000
8.193818239593808e-005	2.617293e+000	3.859057e+000
8.193819888413285e-005	2.617293e+000	3.859063e+000
8.193823186052241e-005	2.617294e+000	3.859076e+000
8.193829781330154e-005	2.617296e+000	3.859101e+000
8.193842971885978e-005	2.617299e+000	3.859151e+000
8.193861390378875e-005	2.617304e+000	3.859221e+000
8.193883445898887e-005	2.617310e+000	3.859304e+000
8.193912835913408e-005	2.617318e+000	3.859416e+000
8.193949111191850e-005	2.617328e+000	3.859553e+000
8.193995768835978e-005	2.617341e+000	3.859730e+000
8.194041213976091e-005	2.617353e+000	3.859902e+000
8.194110844282337e-005	2.617372e+000	3.860165e+000
8.194202614489083e-005	2.617397e+000	3.860512e+000
8.194220757919593e-005	2.617402e+000	3.860581e+000
8.194257044780613e-005	2.617411e+000	3.860718e+000
8.194365905363675e-005	2.617441e+000	3.861129e+000
8.194474765946736e-005	2.617470e+000	3.861540e+000
8.194583626529798e-005	2.617499e+000	3.861950e+000
8.194692487112859e-005	2.617528e+000	3.862360e+000
8.194801347695921e-005	2.617557e+000	3.862769e+000
8.194910208278982e-005	2.617586e+000	3.863177e+000
8.195019068862044e-005	2.617615e+000	3.863585e+000
8.199083197296339e-005	2.618645e+000	3.878429e+000
8.210057164199538e-005	2.621010e+000	3.915455e+000
8.219817101356609e-005	2.622578e+000	3.944758e+000
8.235084403464676e-005	2.624073e+000	3.984616e+000
8.255279642092164e-005	2.624475e+000	4.028098e+000
8.273596766762280e-005	2.622967e+000	4.056983e+000
8.303369225538336e-005	2.616626e+000	4.081181e+000
8.344606824261883e-005	2.601903e+000	4.073479e+000
8.383985975711336e-005	2.582602e+000	4.017895e+000
8.403482107117859e-005	2.571067e+000	3.961853e+000
8.416087862571516e-005	2.562828e+000	3.907211e+000
8.424300555615345e-005	2.557211e+000	3.861674e+000
8.429945585096330e-005	2.553243e+000	3.824080e+000
8.435719884512367e-005	2.549105e+000	3.778967e+000
8.442244380540817e-005	2.544360e+000	3.720342e+000
8.446127341366747e-005	2.541500e+000	3.680017e+000
8.451135407557687e-005	2.537767e+000	3.619775e+000
8.457003057335408e-005	2.533347e+000	3.539623e+000
8.466757297060025e-005	2.525915e+000	3.393671e+000
8.475639657261619e-005	2.519050e+000	3.262535e+000
8.485048264864523e-005	2.511711e+000	3.132048e+000
8.499999999999999e-005	2.500000e+000	2.932721e+000
8.501130017789902e-005	2.499112e+000	2.918468e+000
8.503390053369708e-005	2.497337e+000	2.890141e+000
8.516950266848539e-005	2.486737e+000	2.725219e+000
8.535030551486982e-005	2.472914e+000	2.515646e+000
8.571191120763866e-005	2.446886e+000	2.121984e+000
8.618594165932455e-005	2.417000e+000	1.655418e+000
8.663559155433483e-005	2.394253e+000	1.273650e+000
8.690942383961901e-005	2.384129e+000	1.082148e+000
8.710838829119592e-005	2.379124e+000	9.698938e-001
8.725962766469013e-005	2.376769e+000	9.018434e-001
8.744737257941149e-005	2.375492e+000	8.374650e-001
8.763042897644506e-005	2.375940e+000	7.960076e-001
8.786229256892928e-005	2.379261e+000	7.797856e-001
8.823797111790928e-005	2.390595e+000	8.391035e-001
8.883521841764787e-005	2.419756e+000	1.114488e+000
8.952734703158612e-005	2.464742e+000	1.644916e+000
8.998985200292139e-005	2.499249e+000	2.105173e+000
9.038496641990136e-005	2.529478e+000	2.539157e+000
9.078312705601072e-005	2.558061e+000	2.970551e+000
9.120922036926437e-005	2.585480e+000	3.401181e+000
9.138973382227953e-005	2.595571e+000	3.559881e+000
9.152411764475247e-005	2.602035e+000	3.655131e+000
9.166754637838363e-005	2.607991e+000	3.735882e+000
9.186013288710272e-005	2.614571e+000	3.823624e+000
9.207139959629535e-005	2.619956e+000	3.902221e+000
9.228635120716952e-005	2.623450e+000	3.967413e+000
9.244863712791062e-005	2.624571e+000	4.007111e+000
9.263089940956389e-005	2.624058e+000	4.041492e+000
9.286305758820598e-005	2.620723e+000	4.069998e+000
9.323920438632551e-005	2.610153e+000	4.084142e+000
9.362849606231929e-005	2.593220e+000	4.047971e+000
9.409026822023436e-005	2.567005e+000	3.926854e+000
9.427492992234309e-005	2.554881e+000	3.836324e+000
9.438683031948728e-005	2.546936e+000	3.752686e+000
9.446160527822324e-005	2.541464e+000	3.679854e+000
9.452360433251169e-005	2.536844e+000	3.605484e+000
9.458982734109450e-005	2.531845e+000	3.513092e+000
9.469589093073097e-005	2.523734e+000	3.353147e+000
9.481444869627015e-005	2.514529e+000	3.182480e+000
9.494748315850245e-005	2.504121e+000	3.006032e+000
9.521355208296704e-005	2.483378e+000	2.676331e+000
9.545369711043632e-005	2.465176e+000	2.398793e+000
9.581809664775321e-005	2.439503e+000	2.009572e+000
9.624644199273922e-005	2.413270e+000	1.596544e+000
9.664322068689068e-005	2.393798e+000	1.266100e+000
9.691485834310569e-005	2.383966e+000	1.078573e+000
9.711241060659351e-005	2.379047e+000	9.678065e-001
9.726463666685557e-005	2.376715e+000	8.998110e-001
9.745357252348524e-005	2.375470e+000	8.355529e-001
9.763273526875554e-005	2.375947e+000	7.954758e-001
9.786604299718439e-005	2.379339e+000	7.798536e-001
9.824401658855977e-005	2.390831e+000	8.408782e-001
9.884465805447460e-005	2.418379e+000	1.083731e+000
9.910210991080774e-005	2.433783e+000	1.253150e+000
9.919715453440524e-005	2.440076e+000	1.326214e+000
9.929219915800276e-005	2.446558e+000	1.403873e+000
9.938724378160027e-005	2.453229e+000	1.486128e+000
9.948228840519778e-005	2.460088e+000	1.572980e+000
9.957733302879528e-005	2.467137e+000	1.664427e+000
9.967237765239280e-005	2.474374e+000	1.760470e+000
9.976742227599031e-005	2.481800e+000	1.861108e+000
9.999999999999999e-005	2.500000e+000	2.112556e+000
1.000000125000000e-004	2.500001e+000	2.112570e+000
1.000000375000000e-004	2.500004e+000	2.112597e+000
1.000000875000000e-004	2.500007e+000	2.112653e+000
1.000001000000000e-004	2.500008e+000	2.112666e+000
1.000001250000000e-004	2.500010e+000	2.112694e+000
1.000001750000000e-004	2.500014e+000	2.112749e+000
1.000002429433571e-004	2.500020e+000	2.112824e+000
1.000002510295105e-004	2.500020e+000	2.112833e+000
1.000002672018173e-004	2.500021e+000	2.112851e+000
1.000002712448940e-004	2.500022e+000	2.112855e+000
1.000002793310474e-004	2.500022e+000	2.112864e+000
1.000002955033542e-004	2.500024e+000	2.112882e+000
1.000003166818469e-004	2.500026e+000	2.112905e+000
1.000003400840080e-004	2.500027e+000	2.112931e+000
1.000003699104752e-004	2.500030e+000	2.112964e+000
1.000004057488201e-004	2.500032e+000	2.113003e+000
1.000004123666977e-004	2.500033e+000	2.113011e+000
1.000004256024530e-004	2.500034e+000	2.113025e+000
1.000004297386265e-004	2.500034e+000	2.113030e+000
1.000004313930959e-004	2.500034e+000	2.113032e+000
1.000004347020347e-004	2.500035e+000	2.113035e+000
1.000004355292694e-004	2.500035e+000	2.113036e+000
1.000004375973561e-004	2.500035e+000	2.113039e+000
1.000004384245908e-004	2.500035e+000	2.113039e+000
1.000004400790603e-004	2.500035e+000	2.113041e+000
1.000004433879991e-004	2.500035e+000	2.113045e+000
1.000004500058767e-004	2.500036e+000	2.113052e+000
1.000004632416319e-004	2.500037e+000	2.113067e+000
1.000004897131424e-004	2.500039e+000	2.113096e+000
1.000005426561633e-004	2.500043e+000	2.113154e+000
1.000006485422052e-004	2.500051e+000	2.113271e+000
1.000007092725561e-004	2.500056e+000	2.113338e+000
1.000007612473208e-004	2.500060e+000	2.113395e+000
1.000008162037219e-004	2.500065e+000	2.113456e+000
1.000008757566296e-004	2.500069e+000	2.113522e+000
1.000009256853847e-004	2.500073e+000	2.113577e+000
1.000009369711229e-004	2.500074e+000	2.113589e+000
1.000009595425994e-004	2.500076e+000	2.113614e+000
1.000010000000000e-004	2.500079e+000	2.113659e+000
1.000010040457401e-004	2.500079e+000	2.113663e+000
1.000010121372202e-004	2.500080e+000	2.113672e+000
1.000010283201804e-004	2.500081e+000	2.113690e+000
1.000010606861009e-004	2.500084e+000	2.113726e+000
1.000011161533027e-004	2.500088e+000	2.113787e+000
1.000011791310513e-004	2.500093e+000	2.113856e+000
1.000012530489815e-004	2.500099e+000	2.113938e+000
1.000013385217213e-004	2.500106e+000	2.114032e+000
1.000014339176826e-004	2.500113e+000	2.114137e+000
1.000015502722099e-004	2.500122e+000	2.114265e+000
1.000017639852554e-004	2.500139e+000	2.114501e+000
1.000019470616255e-004	2.500154e+000	2.114702e+000
1.000021726398211e-004	2.500171e+000	2.114950e+000
1.000024233708614e-004	2.500191e+000	2.115226e+000
1.000027010775489e-004	2.500213e+000	2.115532e+000
1.000032020085539e-004	2.500252e+000	2.116083e+000
1.000037497976031e-004	2.500295e+000	2.116688e+000
1.000046031114737e-004	2.500362e+000	2.117637e+000
1.000057373523114e-004	2.500451e+000	2.118917e+000
1.000080058339867e-004	2.500629e+000	2.121558e+000
1.000125427973374e-004	2.500986e+000	2.127121e+000
1.000216167240388e-004	2.501698e+000	2.138948e+000
1.000397645774415e-004	2.503123e+000	2.163823e+000
1.000697136616965e-004	2.505473e+000	2.206399e+000
1.001144968741885e-004	2.508984e+000	2.272100e+000
1.001597021167018e-004	2.512521e+000	2.340397e+000
1.001830036733471e-004	2.514341e+000	2.376690e+000
1.001992115455371e-004	2.515605e+000	2.402736e+000
1.002109717194399e-004	2.516521e+000	2.422211e+000
1.002204688770943e-004	2.517261e+000	2.438394e+000
1.002292432656514e-004	2.517943e+000	2.453641e+000
1.002383969257178e-004	2.518654e+000	2.469440e+000
1.002484655890130e-004	2.519436e+000	2.485893e+000
1.002593137394691e-004	2.520277e+000	2.501801e+000
1.002717950670870e-004	2.521243e+000	2.517534e+000
1.002966259874382e-004	2.523160e+000	2.543909e+000
1.003373221073202e-004	2.526291e+000	2.579916e+000
1.003872205296814e-004	2.530102e+000	2.615367e+000
1.004610150440873e-004	2.535684e+000	2.657206e+000
1.005391445390437e-004	2.541537e+000	2.695137e+000
1.005494587374898e-004	2.542302e+000	2.699736e+000
1.005700871343821e-004	2.543820e+000	2.708609e+000
1.006113439281667e-004	2.546835e+000	2.726256e+000
1.006528327389635e-004	2.549841e+000	2.744019e+000
1.006886731580793e-004	2.552415e+000	2.759478e+000
1.006953594877960e-004	2.552893e+000	2.762395e+000
1.007003742350835e-004	2.553249e+000	2.764604e+000
1.007087321472294e-004	2.553843e+000	2.768303e+000
1.007120753120877e-004	2.554079e+000	2.769794e+000
1.007179487946461e-004	2.554495e+000	2.772425e+000
1.007240590616498e-004	2.554926e+000	2.775185e+000
1.007362795956571e-004	2.555786e+000	2.780757e+000
1.007465079975500e-004	2.556504e+000	2.785462e+000
1.007571900016570e-004	2.557251e+000	2.790401e+000
1.007695949020437e-004	2.558115e+000	2.796120e+000
1.007802139923448e-004	2.558852e+000	2.800960e+000
1.007944534849957e-004	2.559836e+000	2.807332e+000
1.008098127634748e-004	2.560893e+000	2.814056e+000
1.008243299220672e-004	2.561886e+000	2.820266e+000
1.008383585938749e-004	2.562841e+000	2.826145e+000
1.008522000021087e-004	2.563778e+000	2.831847e+000
1.008658179015212e-004	2.564696e+000	2.837380e+000
1.008803313563576e-004	2.565668e+000	2.843213e+000
1.008937200121859e-004	2.566561e+000	2.848548e+000
1.009072727629920e-004	2.567459e+000	2.853915e+000
1.009202058357007e-004	2.568312e+000	2.859012e+000
1.009334544536985e-004	2.569181e+000	2.864215e+000
1.009463364317226e-004	2.570022e+000	2.869261e+000
1.009594353617653e-004	2.570871e+000	2.874381e+000
1.009722651923543e-004	2.571699e+000	2.879389e+000
1.009852622425542e-004	2.572533e+000	2.884456e+000
1.009980711007771e-004	2.573350e+000	2.889445e+000
1.010110182001108e-004	2.574171e+000	2.894482e+000
1.010238193623968e-004	2.574978e+000	2.899457e+000
1.010377503588194e-004	2.575850e+000	2.904864e+000
1.010538516922768e-004	2.576850e+000	2.911104e+000
1.010724962587724e-004	2.577999e+000	2.918313e+000
1.010942784489542e-004	2.579327e+000	2.926708e+000
1.011204075616512e-004	2.580900e+000	2.936730e+000
1.011524905677937e-004	2.582800e+000	2.948943e+000
1.011941055334503e-004	2.585211e+000	2.964592e+000
1.012502598007369e-004	2.588362e+000	2.985268e+000
1.013347769479476e-004	2.592859e+000	3.015169e+000
1.014756062696635e-004	2.599590e+000	3.060771e+000
1.017572649130954e-004	2.610704e+000	3.138459e+000
1.020570834931997e-004	2.619623e+000	3.204169e+000
1.022185182456732e-004	2.622705e+000	3.229410e+000
1.023945243673601e-004	2.624258e+000	3.246124e+000
1.026107438072860e-004	2.624114e+000	3.254262e+000
1.028302744103164e-004	2.621383e+000	3.246728e+000
1.031863100098020e-004	2.611355e+000	3.199764e+000
1.037542945820641e-004	2.585369e+000	3.061320e+000
1.043230689315780e-004	2.550114e+000	2.861602e+000
1.048158722910890e-004	2.514085e+000	2.649520e+000
1.053112030834749e-004	2.476209e+000	2.420145e+000
1.057558303440504e-004	2.443963e+000	2.219472e+000
1.062044894130204e-004	2.415792e+000	2.038435e+000
1.066345857136412e-004	2.394402e+000	1.895043e+000
1.069433626225786e-004	2.383240e+000	1.815531e+000
1.071335489361137e-004	2.378657e+000	1.779755e+000
1.072909445625631e-004	2.376382e+000	1.759081e+000
1.074496612407013e-004	2.375418e+000	1.746169e+000
1.076312803816420e-004	2.375943e+000	1.741226e+000
1.078636771205006e-004	2.379290e+000	1.751305e+000
1.082402030805360e-004	2.390682e+000	1.805044e+000
1.088387042463484e-004	2.419391e+000	1.959010e+000
1.093911008335292e-004	2.454577e+000	2.160099e+000
1.098637049985746e-004	2.489543e+000	2.367960e+000
1.103389951315867e-004	2.525914e+000	2.590248e+000
1.107714337877687e-004	2.557167e+000	2.786177e+000
1.112069225953209e-004	2.584433e+000	2.962118e+000
1.116255091991431e-004	2.605189e+000	3.101220e+000
1.119515215547533e-004	2.616948e+000	3.184455e+000
1.121396119047877e-004	2.621451e+000	3.219165e+000
1.122984855230417e-004	2.623703e+000	3.239276e+000
1.124513433196959e-004	2.624601e+000	3.251025e+000
1.126319060902229e-004	2.624055e+000	3.255177e+000
1.128646946301549e-004	2.620689e+000	3.244242e+000
1.132418432449788e-004	2.609254e+000	3.189321e+000
1.138412652559310e-004	2.580427e+000	3.034046e+000
1.144010849259759e-004	2.544671e+000	2.830152e+000
1.148846321549755e-004	2.508846e+000	2.618299e+000
1.153700874760550e-004	2.471778e+000	2.392988e+000
1.158126840448485e-004	2.440095e+000	2.195073e+000
1.162593064309879e-004	2.412865e+000	2.019153e+000
1.167131039393034e-004	2.391196e+000	1.872816e+000
1.169690822885624e-004	2.382435e+000	1.809672e+000
1.171526796817688e-004	2.378322e+000	1.776934e+000
1.173147318930636e-004	2.376163e+000	1.756741e+000
1.174744925703139e-004	2.375343e+000	1.744647e+000
1.176405143122009e-004	2.375971e+000	1.741026e+000
1.178786917529418e-004	2.379611e+000	1.752637e+000
1.182643962332738e-004	2.391638e+000	1.809950e+000
1.188764314485949e-004	2.421599e+000	1.971401e+000
1.194240139832406e-004	2.456905e+000	2.173753e+000
1.198934076785130e-004	2.491815e+000	2.381695e+000
1.203652667039499e-004	2.527890e+000	2.602513e+000
1.207969177062097e-004	2.558901e+000	2.797228e+000
1.212317361913689e-004	2.585814e+000	2.971226e+000
1.216502665276140e-004	2.606274e+000	3.108675e+000
1.219550816565964e-004	2.617089e+000	3.185467e+000
1.221422591438625e-004	2.621497e+000	3.219560e+000
1.223017774392774e-004	2.623739e+000	3.239630e+000
1.224520779508380e-004	2.624610e+000	3.251116e+000
1.226321793513942e-004	2.624054e+000	3.255198e+000
1.228651389957570e-004	2.620680e+000	3.244217e+000
1.232425595065256e-004	2.609226e+000	3.189190e+000
1.238423835018516e-004	2.580363e+000	3.033693e+000
1.244019046216768e-004	2.544614e+000	2.829821e+000
1.248850371236102e-004	2.508815e+000	2.618120e+000
1.253699883661671e-004	2.471784e+000	2.393040e+000
1.258123912892985e-004	2.440114e+000	2.195201e+000
1.262588602830558e-004	2.412888e+000	2.019310e+000
1.267124073583267e-004	2.391223e+000	1.873009e+000
1.269687113343082e-004	2.382445e+000	1.809755e+000
1.271524033828054e-004	2.378327e+000	1.776978e+000
1.273143884846499e-004	2.376165e+000	1.756774e+000
1.274738825028896e-004	2.375344e+000	1.744683e+000
1.276402875110567e-004	2.375971e+000	1.741033e+000
1.278783230026226e-004	2.379603e+000	1.752605e+000
1.282638023119635e-004	2.391614e+000	1.809831e+000
1.288755065434208e-004	2.421546e+000	1.971103e+000
1.294233539302499e-004	2.456858e+000	2.173485e+000
1.298927018089509e-004	2.491761e+000	2.381372e+000
1.303645283817211e-004	2.527834e+000	2.602173e+000
1.307963525735674e-004	2.558862e+000	2.796985e+000
1.312313406797184e-004	2.585792e+000	2.971086e+000
1.316497545268223e-004	2.606252e+000	3.108531e+000
1.319549603105006e-004	2.617085e+000	3.185441e+000
1.321421688958150e-004	2.621496e+000	3.219550e+000
1.323016652197506e-004	2.623737e+000	3.239621e+000
1.324520529040452e-004	2.624609e+000	3.251116e+000
1.326321700348303e-004	2.624054e+000	3.255201e+000
