time	V(b0)	V(b1)	V(mosi)
5.256439027398160e-005	3.314919e-007	5.000020e+000	0.000000e+000
5.275484120002523e-005	2.759682e-007	5.000015e+000	0.000000e+000
5.306428361011058e-005	1.870931e-007	5.000008e+000	0.000000e+000
5.346641099948419e-005	5.776188e-008	4.999996e+000	0.000000e+000
5.386756409625102e-005	-1.205764e-007	4.999981e+000	0.000000e+000
5.416145676075414e-005	-3.310592e-007	4.999964e+000	0.000000e+000
5.430810277956684e-005	-5.013252e-007	4.999951e+000	0.000000e+000
5.440140641738732e-005	-6.585580e-007	4.999939e+000	0.000000e+000
5.446886757568770e-005	-8.088402e-007	4.999928e+000	0.000000e+000
5.452378597308267e-005	-9.584274e-007	4.999917e+000	0.000000e+000
5.457944066220245e-005	-1.110484e-006	4.999904e+000	0.000000e+000
5.466759338299078e-005	-1.249715e-006	4.999885e+000	0.000000e+000
5.474767760721431e-005	-1.209084e-006	4.999878e+000	0.000000e+000
5.483002732640428e-005	-1.149815e-006	4.999877e+000	0.000000e+000
5.499472676478425e-005	-1.054760e-006	4.999881e+000	0.000000e+000
5.523552136015478e-005	-9.617636e-007	4.999890e+000	0.000000e+000
5.547687153053859e-005	-9.021385e-007	4.999898e+000	0.000000e+000
5.581779530064863e-005	-8.260523e-007	4.999907e+000	0.000000e+000
5.646388605361829e-005	-6.424497e-007	4.999925e+000	0.000000e+000
5.678898375198723e-005	-5.202241e-007	4.999936e+000	0.000000e+000
5.701993637756177e-005	-4.150457e-007	4.999946e+000	0.000000e+000
5.719065752579628e-005	-3.311985e-007	4.999954e+000	0.000000e+000
5.736082943401955e-005	-2.437956e-007	4.999963e+000	0.000000e+000
5.757246864738904e-005	-1.310665e-007	4.999974e+000	0.000000e+000
5.776799066788265e-005	-2.337475e-008	4.999984e+000	0.000000e+000
5.808558390308797e-005	1.572301e-007	5.000002e+000	0.000000e+000
5.859527571763449e-005	4.432331e-007	5.000031e+000	0.000000e+000
5.938041311658017e-005	8.260569e-007	5.000071e+000	0.000000e+000
5.997611164993041e-005	1.010287e-006	5.000092e+000	0.000000e+000
6.037270508535047e-005	1.041029e-006	5.000097e+000	0.000000e+000
6.078067901746819e-005	9.975773e-007	5.000095e+000	0.000000e+000
6.118856361697137e-005	8.864406e-007	5.000087e+000	0.000000e+000
6.136951580360705e-005	7.826427e-007	5.000079e+000	0.000000e+000
6.148762290796337e-005	6.767663e-007	5.000071e+000	0.000000e+000
6.161678732974311e-005	5.656927e-007	5.000061e+000	0.000000e+000
6.178564551829353e-005	4.669708e-007	5.000049e+000	0.000000e+000
6.196900211673122e-005	3.939614e-007	5.000039e+000	0.000000e+000
6.225792376604624e-005	3.053725e-007	5.000029e+000	0.000000e+000
6.244526333667728e-005	2.561744e-007	5.000023e+000	0.000000e+000
6.262964425630995e-005	2.107309e-007	5.000019e+000	0.000000e+000
6.286101643957626e-005	1.537542e-007	5.000012e+000	0.000000e+000
6.323591378575815e-005	5.629947e-008	5.000003e+000	0.000000e+000
6.362016058376013e-005	-7.288556e-008	4.999991e+000	0.000000e+000
6.407979938307405e-005	-3.191877e-007	4.999970e+000	0.000000e+000
6.426400308751686e-005	-4.977903e-007	4.999956e+000	0.000000e+000
6.437602122651512e-005	-6.643245e-007	4.999942e+000	0.000000e+000
6.445172971782185e-005	-8.179447e-007	4.999931e+000	0.000000e+000
6.451080136402661e-005	-9.716263e-007	4.999919e+000	0.000000e+000
6.456704726286996e-005	-1.126179e-006	4.999907e+000	0.000000e+000
6.465917798810763e-005	-1.298958e-006	4.999887e+000	0.000000e+000
6.473559551804949e-005	-1.267496e-006	4.999878e+000	0.000000e+000
6.481772475916708e-005	-1.207402e-006	4.999877e+000	0.000000e+000
6.498198324140227e-005	-1.107932e-006	4.999881e+000	0.000000e+000
6.523111136586216e-005	-1.006111e-006	4.999890e+000	0.000000e+000
6.547992398344770e-005	-9.410795e-007	4.999898e+000	0.000000e+000
6.579866882770972e-005	-8.685005e-007	4.999906e+000	0.000000e+000
6.636536526976882e-005	-7.082011e-007	4.999921e+000	0.000000e+000
6.672159168486910e-005	-5.765589e-007	4.999933e+000	0.000000e+000
6.697106808553738e-005	-4.652302e-007	4.999944e+000	0.000000e+000
6.715415895351119e-005	-3.760428e-007	4.999952e+000	0.000000e+000
6.731657039023321e-005	-2.929668e-007	4.999960e+000	0.000000e+000
6.747775862125195e-005	-2.075417e-007	4.999969e+000	0.000000e+000
6.764172847391978e-005	-1.179395e-007	4.999978e+000	0.000000e+000
6.788066579765093e-005	1.676921e-008	4.999990e+000	0.000000e+000
6.826757547869721e-005	2.393946e-007	5.000012e+000	0.000000e+000
6.888138134690592e-005	5.769373e-007	5.000046e+000	0.000000e+000
6.958470795833478e-005	8.903080e-007	5.000080e+000	0.000000e+000
7.005476148344626e-005	1.007204e-006	5.000093e+000	0.000000e+000
7.044356416793321e-005	1.021112e-006	5.000097e+000	0.000000e+000
7.087101949188923e-005	9.621956e-007	5.000093e+000	0.000000e+000
7.129812303955852e-005	8.088699e-007	5.000082e+000	0.000000e+000
7.146847374991334e-005	6.837959e-007	5.000072e+000	0.000000e+000
7.164011445462336e-005	5.384077e-007	5.000059e+000	0.000000e+000
7.180285123091859e-005	4.453772e-007	5.000048e+000	0.000000e+000
7.202040446065559e-005	3.644485e-007	5.000037e+000	0.000000e+000
7.230134578624248e-005	2.813844e-007	5.000027e+000	0.000000e+000
7.245198160964200e-005	2.427660e-007	5.000023e+000	0.000000e+000
7.263214351567120e-005	1.985296e-007	5.000018e+000	0.000000e+000
7.286508072137987e-005	1.414289e-007	5.000012e+000	0.000000e+000
7.324246557655733e-005	4.360296e-008	5.000003e+000	0.000000e+000
7.362935321305324e-005	-8.712755e-008	4.999990e+000	0.000000e+000
7.409164260473267e-005	-3.389913e-007	4.999969e+000	0.000000e+000
7.427550151829107e-005	-5.224691e-007	4.999954e+000	0.000000e+000
7.438745745606265e-005	-6.949148e-007	4.999941e+000	0.000000e+000
7.446196155181745e-005	-8.518518e-007	4.999929e+000	0.000000e+000
7.452191175069095e-005	-1.011888e-006	4.999917e+000	0.000000e+000
7.458380224894839e-005	-1.176378e-006	4.999903e+000	0.000000e+000
7.468320734657904e-005	-1.306953e-006	4.999883e+000	0.000000e+000
7.478674405602386e-005	-1.238649e-006	4.999876e+000	0.000000e+000
7.489194647929518e-005	-1.166526e-006	4.999877e+000	0.000000e+000
7.510235132583779e-005	-1.060481e-006	4.999885e+000	0.000000e+000
7.533529763993045e-005	-9.842327e-007	4.999893e+000	0.000000e+000
7.561016509766224e-005	-9.216481e-007	4.999901e+000	0.000000e+000
7.594540955328834e-005	-8.389215e-007	4.999909e+000	0.000000e+000
7.661589846454054e-005	-6.244397e-007	4.999929e+000	0.000000e+000
7.689542726405803e-005	-5.103795e-007	4.999940e+000	0.000000e+000
7.709804062207348e-005	-4.127910e-007	4.999949e+000	0.000000e+000
7.724934408371330e-005	-3.357602e-007	4.999957e+000	0.000000e+000
7.743198442884463e-005	-2.394902e-007	4.999966e+000	0.000000e+000
7.762470250634089e-005	-1.343953e-007	4.999977e+000	0.000000e+000
7.785297960607037e-005	-5.980528e-009	4.999989e+000	0.000000e+000
7.822295377503551e-005	2.072230e-007	5.000010e+000	0.000000e+000
7.881174192540183e-005	5.345216e-007	5.000043e+000	0.000000e+000
7.952494045565810e-005	8.642666e-007	5.000077e+000	0.000000e+000
7.999999999999999e-005	1.017730e-006	5.000095e+000	0.000000e+000
8.000149419141237e-005	1.016639e-006	5.000095e+000	1.494191e-003
8.000448257423711e-005	1.016432e-006	5.000095e+000	4.482574e-003
8.005827346508250e-005	1.020553e-006	5.000096e+000	5.827346e-002
8.011206435592788e-005	1.023899e-006	5.000096e+000	1.120644e-001
8.016585524677327e-005	1.026469e-006	5.000097e+000	1.658552e-001
8.021964613761864e-005	1.028264e-006	5.000097e+000	2.196461e-001
8.027343702846403e-005	1.029284e-006	5.000098e+000	2.734370e-001
8.032722791930941e-005	1.029529e-006	5.000098e+000	3.272279e-001
8.038101881015480e-005	1.028998e-006	5.000098e+000	3.810188e-001
8.047918511163910e-005	1.025591e-006	5.000099e+000	4.791851e-001
8.054076758988794e-005	1.021098e-006	5.000098e+000	5.407676e-001
8.058517724864187e-005	1.016761e-006	5.000098e+000	5.851772e-001
8.063577526353404e-005	1.010735e-006	5.000098e+000	6.357753e-001
8.069635940284332e-005	1.002140e-006	5.000097e+000	6.963594e-001
8.077403094200549e-005	9.889706e-007	5.000096e+000	7.740309e-001
8.086478517136445e-005	9.707836e-007	5.000095e+000	8.647852e-001
8.097039957668277e-005	9.467406e-007	5.000093e+000	9.703996e-001
8.104227188084903e-005	9.285685e-007	5.000092e+000	1.042272e+000
8.110472826795270e-005	9.108984e-007	5.000090e+000	1.104728e+000
8.115564498066879e-005	8.949191e-007	5.000089e+000	1.155645e+000
8.119272637141222e-005	8.821877e-007	5.000088e+000	1.192726e+000
8.123400935921519e-005	8.663500e-007	5.000086e+000	1.234009e+000
8.127719831444383e-005	8.442574e-007	5.000084e+000	1.277198e+000
8.135256934662963e-005	7.872874e-007	5.000081e+000	1.352569e+000
8.142484009909738e-005	7.161516e-007	5.000076e+000	1.424840e+000
8.152449067044583e-005	6.189500e-007	5.000067e+000	1.524491e+000
8.166790963689032e-005	5.118043e-007	5.000056e+000	1.667910e+000
8.182252376404405e-005	4.297358e-007	5.000045e+000	1.822524e+000
8.185122217054375e-005	4.181576e-007	5.000044e+000	1.851222e+000
8.190861898354314e-005	3.964343e-007	5.000041e+000	1.908619e+000
8.191505386857422e-005	3.940222e-007	5.000041e+000	1.915054e+000
8.192792363863640e-005	3.894449e-007	5.000040e+000	1.927924e+000
8.192966786187021e-005	3.888270e-007	5.000040e+000	1.929668e+000
8.193315630833783e-005	3.876054e-007	5.000040e+000	1.933156e+000
8.193402841995474e-005	3.873003e-007	5.000040e+000	1.934028e+000
8.193577264318855e-005	3.866909e-007	5.000040e+000	1.935773e+000
8.193582715016460e-005	3.866718e-007	5.000040e+000	1.935827e+000
8.193593616411671e-005	3.866337e-007	5.000040e+000	1.935936e+000
8.193615419202094e-005	3.865575e-007	5.000040e+000	1.936154e+000
8.193659024782938e-005	3.864052e-007	5.000040e+000	1.936590e+000
8.193669926178149e-005	3.863671e-007	5.000040e+000	1.936699e+000
8.193691728968572e-005	3.862910e-007	5.000040e+000	1.936917e+000
8.193697179666177e-005	3.862720e-007	5.000040e+000	1.936972e+000
8.193708081061388e-005	3.862339e-007	5.000040e+000	1.937081e+000
8.193729883851811e-005	3.861578e-007	5.000040e+000	1.937299e+000
8.193735334549417e-005	3.861388e-007	5.000040e+000	1.937353e+000
8.193746235944627e-005	3.861008e-007	5.000040e+000	1.937462e+000
8.193768038735050e-005	3.860247e-007	5.000040e+000	1.937680e+000
8.193811644315895e-005	3.858727e-007	5.000040e+000	1.938116e+000
8.193818239593808e-005	3.858497e-007	5.000040e+000	1.938182e+000
8.193819888413285e-005	3.858440e-007	5.000040e+000	1.938199e+000
8.193823186052241e-005	3.858325e-007	5.000040e+000	1.938232e+000
8.193829781330154e-005	3.858095e-007	5.000040e+000	1.938298e+000
8.193842971885978e-005	3.857636e-007	5.000040e+000	1.938430e+000
8.193861390378875e-005	3.856994e-007	5.000040e+000	1.938614e+000
8.193883445898887e-005	3.856226e-007	5.000040e+000	1.938834e+000
8.193912835913408e-005	3.855203e-007	5.000040e+000	1.939128e+000
8.193949111191850e-005	3.853940e-007	5.000040e+000	1.939491e+000
8.193995768835978e-005	3.852317e-007	5.000040e+000	1.939958e+000
8.194041213976091e-005	3.850738e-007	5.000040e+000	1.940412e+000
8.194110844282337e-005	3.848320e-007	5.000040e+000	1.941108e+000
8.194202614489083e-005	3.845136e-007	5.000040e+000	1.942026e+000
8.194220757919593e-005	3.844507e-007	5.000040e+000	1.942208e+000
8.194257044780613e-005	3.843251e-007	5.000040e+000	1.942570e+000
8.194365905363675e-005	3.839483e-007	5.000040e+000	1.943659e+000
8.194474765946736e-005	3.835722e-007	5.000040e+000	1.944748e+000
8.194583626529798e-005	3.831967e-007	5.000040e+000	1.945836e+000
8.194692487112859e-005	3.828218e-007	5.000040e+000	1.946925e+000
8.194801347695921e-005	3.824476e-007	5.000039e+000	1.948014e+000
8.194910208278982e-005	3.820740e-007	5.000039e+000	1.949102e+000
8.195019068862044e-005	3.817010e-007	5.000039e+000	1.950191e+000
8.199083197296339e-005	3.681830e-007	5.000038e+000	1.990832e+000
8.210057164199538e-005	3.341471e-007	5.000033e+000	2.100572e+000
8.219817101356609e-005	3.061317e-007	5.000030e+000	2.198171e+000
8.235084403464676e-005	2.650160e-007	5.000026e+000	2.350844e+000
8.255279642092164e-005	2.140686e-007	5.000020e+000	2.552796e+000
8.273596766762280e-005	1.697216e-007	5.000016e+000	2.735968e+000
8.303369225538336e-005	9.605856e-008	5.000009e+000	3.033692e+000
8.344606824261883e-005	-2.130120e-008	4.999997e+000	3.446068e+000
8.383985975711336e-005	-1.739384e-007	4.999983e+000	3.839860e+000
8.403482107117859e-005	-2.882384e-007	4.999973e+000	4.034821e+000
8.416087862571516e-005	-3.909863e-007	4.999965e+000	4.160879e+000
8.424300555615345e-005	-4.769342e-007	4.999958e+000	4.243006e+000
8.429945585096330e-005	-5.501257e-007	4.999952e+000	4.299456e+000
8.435719884512367e-005	-6.406988e-007	4.999945e+000	4.357199e+000
8.442244380540817e-005	-7.636568e-007	4.999935e+000	4.422444e+000
8.446127341366747e-005	-8.526422e-007	4.999928e+000	4.461273e+000
8.451135407557687e-005	-9.877540e-007	4.999918e+000	4.511354e+000
8.457003057335408e-005	-1.146613e-006	4.999905e+000	4.570031e+000
8.466757297060025e-005	-1.307662e-006	4.999885e+000	4.667573e+000
8.475639657261619e-005	-1.260098e-006	4.999877e+000	4.756397e+000
8.485048264864523e-005	-1.191749e-006	4.999877e+000	4.850482e+000
8.499999999999999e-005	-1.095019e-006	4.999881e+000	5.000000e+000
8.501130017789902e-005	-1.089417e-006	4.999881e+000	5.000000e+000
8.503390053369708e-005	-1.078899e-006	4.999883e+000	5.000000e+000
8.516950266848539e-005	-1.029513e-006	4.999888e+000	5.000000e+000
8.535030551486982e-005	-9.823256e-007	4.999894e+000	5.000000e+000
8.571191120763866e-005	-9.006641e-007	4.999904e+000	5.000000e+000
8.618594165932455e-005	-7.753371e-007	4.999916e+000	5.000000e+000
8.663559155433483e-005	-6.197463e-007	4.999930e+000	5.000000e+000
8.690942383961901e-005	-5.033293e-007	4.999941e+000	5.000000e+000
8.710838829119592e-005	-4.083023e-007	4.999950e+000	5.000000e+000
8.725962766469013e-005	-3.316305e-007	4.999958e+000	5.000000e+000
8.744737257941149e-005	-2.326911e-007	4.999967e+000	5.000000e+000
8.763042897644506e-005	-1.330373e-007	4.999977e+000	5.000000e+000
8.786229256892928e-005	-2.540890e-009	4.999990e+000	5.000000e+000
8.823797111790928e-005	2.138942e-007	5.000011e+000	5.000000e+000
8.883521841764787e-005	5.455045e-007	5.000044e+000	5.000000e+000
8.952734703158612e-005	8.643709e-007	5.000078e+000	5.000000e+000
8.998985200292139e-005	9.905878e-007	5.000093e+000	5.000000e+000
9.038496641990136e-005	1.016251e-006	5.000097e+000	5.000000e+000
9.078312705601072e-005	9.747481e-007	5.000095e+000	5.000000e+000
9.120922036926437e-005	8.546697e-007	5.000086e+000	5.000000e+000
9.138973382227953e-005	7.440113e-007	5.000078e+000	5.000000e+000
9.152411764475247e-005	6.237493e-007	5.000068e+000	5.000000e+000
9.166754637838363e-005	5.126561e-007	5.000057e+000	5.000000e+000
9.186013288710272e-005	4.158715e-007	5.000044e+000	5.000000e+000
9.207139959629535e-005	3.411226e-007	5.000035e+000	5.000000e+000
9.228635120716952e-005	2.792809e-007	5.000028e+000	5.000000e+000
9.244863712791062e-005	2.373684e-007	5.000023e+000	5.000000e+000
9.263089940956389e-005	1.925638e-007	5.000018e+000	5.000000e+000
9.286305758820598e-005	1.359331e-007	5.000012e+000	5.000000e+000
9.323920438632551e-005	3.862699e-008	5.000003e+000	5.000000e+000
9.362849606231929e-005	-9.259556e-008	4.999990e+000	5.000000e+000
9.409026822023436e-005	-3.433533e-007	4.999969e+000	5.000000e+000
9.427492992234309e-005	-5.271858e-007	4.999954e+000	5.000000e+000
9.438683031948728e-005	-6.991298e-007	4.999941e+000	5.000000e+000
9.446160527822324e-005	-8.566022e-007	4.999929e+000	5.000000e+000
9.452360433251169e-005	-1.021767e-006	4.999916e+000	5.000000e+000
9.458982734109450e-005	-1.193524e-006	4.999901e+000	5.000000e+000
9.469589093073097e-005	-1.308439e-006	4.999881e+000	5.000000e+000
9.481444869627015e-005	-1.223474e-006	4.999876e+000	5.000000e+000
9.494748315850245e-005	-1.140459e-006	4.999879e+000	5.000000e+000
9.521355208296704e-005	-1.026415e-006	4.999889e+000	5.000000e+000
9.545369711043632e-005	-9.601175e-007	4.999897e+000	5.000000e+000
9.581809664775321e-005	-8.785948e-007	4.999906e+000	5.000000e+000
9.624644199273922e-005	-7.608309e-007	4.999917e+000	5.000000e+000
9.664322068689068e-005	-6.192204e-007	4.999930e+000	5.000000e+000
9.691485834310569e-005	-5.026087e-007	4.999941e+000	5.000000e+000
9.711241060659351e-005	-4.083153e-007	4.999950e+000	5.000000e+000
9.726463666685557e-005	-3.311663e-007	4.999958e+000	5.000000e+000
9.745357252348524e-005	-2.315503e-007	4.999968e+000	5.000000e+000
9.763273526875554e-005	-1.339822e-007	4.999977e+000	5.000000e+000
9.786604299718439e-005	-2.588600e-009	4.999990e+000	5.000000e+000
9.824401658855977e-005	2.151944e-007	5.000011e+000	5.000000e+000
9.884465805447460e-005	5.626928e-007	5.000046e+000	5.000000e+000
9.910210991080774e-005	6.980407e-007	5.000060e+000	5.000000e+000
9.919715453440524e-005	7.454573e-007	5.000065e+000	5.000000e+000
9.929219915800276e-005	7.893013e-007	5.000070e+000	5.000000e+000
9.938724378160027e-005	8.295727e-007	5.000074e+000	5.000000e+000
9.948228840519778e-005	8.662713e-007	5.000078e+000	5.000000e+000
9.957733302879528e-005	8.993973e-007	5.000082e+000	5.000000e+000
9.967237765239280e-005	9.289506e-007	5.000085e+000	5.000000e+000
9.976742227599031e-005	9.549312e-007	5.000088e+000	5.000000e+000
9.999999999999999e-005	9.992850e-007	5.000093e+000	5.000000e+000
1.000000125000000e-004	7.107051e-006	5.000105e+000	5.000000e+000
1.000000375000000e-004	1.794982e-005	5.000131e+000	5.000000e+000
1.000000875000000e-004	3.686586e-005	5.000188e+000	5.000000e+000
1.000001000000000e-004	4.162907e-005	5.000204e+000	5.000000e+000
1.000001250000000e-004	5.523935e-005	5.000237e+000	5.000000e+000
1.000001750000000e-004	1.013802e-004	5.000309e+000	5.000000e+000
1.000002429433571e-004	1.901101e-004	5.000411e+000	5.000000e+000
1.000002510295105e-004	2.033964e-004	5.000423e+000	5.000000e+000
1.000002672018173e-004	2.333274e-004	5.000448e+000	5.000000e+000
1.000002712448940e-004	2.410526e-004	5.000454e+000	5.000000e+000
1.000002793310474e-004	2.570838e-004	5.000466e+000	5.000000e+000
1.000002955033542e-004	2.904280e-004	5.000490e+000	5.000000e+000
1.000003166818469e-004	3.366886e-004	5.000520e+000	5.000000e+000
1.000003400840080e-004	3.917392e-004	5.000553e+000	5.000000e+000
1.000003699104752e-004	4.676813e-004	5.000593e+000	5.000000e+000
1.000004057488201e-004	5.645345e-004	5.000640e+000	5.000000e+000
1.000004123666977e-004	5.832694e-004	5.000648e+000	5.000000e+000
1.000004256024530e-004	6.218262e-004	5.000665e+000	5.000000e+000
1.000004297386265e-004	6.340326e-004	5.000670e+000	5.000000e+000
1.000004313930959e-004	6.389614e-004	5.000672e+000	5.000000e+000
1.000004347020347e-004	6.488455e-004	5.000677e+000	5.000000e+000
1.000004355292694e-004	6.513231e-004	5.000678e+000	5.000000e+000
1.000004375973561e-004	6.575292e-004	5.000680e+000	5.000000e+000
1.000004384245908e-004	6.600153e-004	5.000681e+000	5.000000e+000
1.000004400790603e-004	6.649952e-004	5.000683e+000	5.000000e+000
1.000004433879991e-004	6.749950e-004	5.000688e+000	5.000000e+000
